,vacant_id,greened_id,match_greened_date,violent_100_before,violent_100_after,violent_200_before,violent_200_after,violent_500_before,violent_500_after,nonviolent_100_before,nonviolent_100_after,nonviolent_200_before,nonviolent_200_after,nonviolent_500_before,nonviolent_500_after
2521,1107432,1169,2014-03-01,56,33,128,113,468,456,61,46,176,190,936,829
2522,562495,2328,2008-09-01,33,26,97,101,528,518,40,48,137,141,823,901
2523,1003699,571,2010-03-01,26,25,108,105,514,535,42,24,146,146,977,927
2524,83118,2194,2008-03-01,25,45,133,139,559,532,33,40,121,132,862,798
2525,1267195,5439,2014-03-01,40,28,97,99,470,500,38,38,164,172,808,762
2526,123012,561,2010-03-01,28,33,108,105,515,535,46,31,145,146,977,929
2527,236648,4416,2008-09-01,10,8,60,70,381,364,14,13,80,74,500,600
2528,285374,3472,2016-09-01,27,21,70,62,255,299,32,30,95,84,509,558
2529,1139414,564,2013-03-01,32,36,161,166,898,832,40,30,197,170,1079,1020
2530,532678,2856,2016-09-01,61,41,165,159,876,830,49,37,145,153,1019,940
2531,1201914,5068,2008-03-01,55,55,135,140,712,724,86,55,237,171,1308,1159
2532,612560,1285,2011-03-01,19,42,101,136,797,899,35,27,129,125,919,780
2533,1053884,847,2013-09-01,41,28,151,141,968,989,33,56,164,200,1130,1225
2534,187848,1775,2014-09-01,53,53,164,192,987,1066,52,48,194,179,1082,1210
2535,510318,350,2016-03-01,26,27,136,121,518,489,33,36,150,147,859,849
2536,717810,4901,2008-09-01,15,13,87,66,417,400,26,21,111,78,636,463
2537,1107082,1243,2014-03-01,16,14,55,63,370,373,14,13,85,54,571,509
2538,50179,5027,2012-03-01,15,11,43,36,341,344,19,26,78,75,561,521
2539,498135,4319,2012-09-01,25,14,54,45,559,523,14,30,55,68,761,712
2540,453830,4540,2007-09-01,91,81,251,213,956,794,84,92,279,232,1191,973
2541,129823,833,2015-09-01,11,7,65,36,369,289,25,24,78,72,453,446
2542,1139448,1905,2008-09-01,37,34,180,143,818,727,40,43,170,158,1167,949
2543,1232121,4756,2008-09-01,21,17,109,107,486,449,36,20,128,94,638,530
2544,219997,1816,2016-09-01,52,46,187,176,815,777,26,35,171,179,918,894
2545,805900,6,2017-03-01,68,66,209,210,900,897,125,117,309,294,1186,1304
2546,776129,6033,2016-03-01,30,37,168,165,940,926,32,51,163,191,1168,1077
2547,159874,6398,2010-03-01,42,43,127,161,786,979,34,43,141,147,970,1271
2548,776077,6589,2012-09-01,46,31,157,130,956,762,40,41,155,170,1291,1065
2549,1040361,1988,2014-09-01,20,45,132,163,784,946,38,38,150,142,1061,1110
2550,568814,2359,2007-09-01,35,26,162,141,740,685,47,42,282,208,1180,1024
2551,545619,901,2008-03-01,64,53,185,166,814,749,45,49,166,153,805,682
2552,442162,3776,2014-03-01,45,44,203,216,899,1037,163,148,443,428,1621,1603
2553,1222415,6405,2016-03-01,36,36,144,135,787,747,34,51,167,187,1268,1255
2554,1235046,3774,2014-03-01,45,43,215,225,919,1061,156,144,463,435,1731,1719
2555,236905,213,2008-09-01,48,42,155,129,950,881,45,50,153,149,1171,964
2556,77807,2730,2010-03-01,29,45,98,146,653,773,34,60,145,251,1156,1585
2557,41626,2738,2011-03-01,39,39,103,79,450,440,20,34,129,137,939,917
2558,163025,2724,2016-03-01,18,22,59,68,330,331,19,21,122,111,763,674
2559,691053,2726,2016-03-01,18,22,59,67,334,332,19,21,123,112,760,676
2560,1388193,835,2015-09-01,11,14,77,94,742,847,19,18,90,68,871,816
2561,690203,76,2017-03-01,3,7,45,44,482,403,14,17,92,104,703,628
2562,513133,68,2017-03-01,3,7,49,44,483,403,14,17,99,105,705,629
2563,1150049,2001,2007-09-01,35,46,148,161,779,827,49,42,191,175,904,875
2564,673891,249,2008-03-01,19,27,160,187,1101,1086,16,20,165,170,1065,934
2565,740072,2988,2016-09-01,28,25,95,86,516,482,14,17,82,102,742,756
2566,111694,2766,2010-03-01,12,7,72,83,507,443,23,19,157,128,1033,995
2567,1325187,3552,2015-09-01,16,12,69,63,483,516,17,20,97,123,576,574
2568,411494,3067,2011-03-01,10,16,104,111,706,762,18,23,167,157,1010,938
2569,1365806,6539,2016-03-01,51,71,143,159,772,783,39,40,135,132,726,641
2570,837659,3431,2016-09-01,43,68,143,146,753,794,34,45,125,134,695,680
2571,133498,6207,2016-03-01,51,73,142,161,772,781,39,41,134,131,726,641
2572,695066,5297,2007-09-01,39,34,157,136,751,724,50,46,201,198,1178,1138
2573,1014312,950,2014-03-01,48,52,126,144,652,775,48,38,165,134,694,722
2574,396931,2036,2016-03-01,51,71,145,162,760,776,36,38,135,133,726,638
2575,191554,5298,2013-09-01,9,14,62,78,256,264,14,19,59,95,335,395
2576,221062,3792,2012-09-01,51,48,150,122,774,680,54,41,136,136,702,736
2577,1190170,6481,2016-03-01,47,64,132,158,754,772,37,39,124,121,746,643
2578,749513,2537,2011-03-01,77,40,189,143,824,768,55,47,139,141,729,671
2579,101804,1764,2014-09-01,53,49,183,203,769,855,52,61,261,255,1504,1530
2580,1394598,4243,2016-03-01,6,13,96,87,578,543,10,14,92,95,714,707
2581,165802,4283,2013-03-01,60,59,201,180,885,772,64,45,277,227,1871,1600
2582,409138,3145,2013-09-01,33,27,106,97,819,780,27,36,108,140,1422,1449
2583,1310251,3558,2015-09-01,64,59,174,198,750,899,55,58,223,184,1561,1494
2584,280568,3193,2008-03-01,72,56,181,160,1153,961,46,26,156,93,1056,884
2585,791014,4314,2012-09-01,38,26,117,94,692,658,53,62,197,180,1464,1477
2586,455799,5529,2013-03-01,26,30,124,127,1019,965,39,28,183,151,956,946
2587,874581,3434,2016-09-01,38,31,163,132,643,518,28,20,125,99,562,506
2588,1382655,5672,2013-03-01,25,29,123,137,602,580,26,37,121,147,631,609
2589,1278049,3414,2016-09-01,41,45,118,119,621,569,45,45,119,149,850,773
2590,587928,3542,2015-09-01,29,33,90,98,668,681,44,30,127,119,918,879
2591,852859,146,2017-03-01,33,49,84,113,679,829,32,44,81,89,830,933
2592,148638,2565,2015-09-01,19,28,75,86,692,690,26,23,96,82,939,910
2593,483812,3459,2016-09-01,48,36,148,139,732,738,33,39,111,128,621,592
2594,836468,4975,2008-09-01,18,19,69,54,460,434,35,29,104,84,790,554
2595,587339,4363,2012-09-01,59,56,199,173,849,778,92,58,340,244,1936,1594
2596,494201,4908,2008-03-01,54,38,228,216,808,753,64,37,304,229,1073,874
2597,1191214,6730,2016-03-01,38,62,131,163,760,808,32,41,123,124,764,677
2598,318822,4911,2008-03-01,54,39,237,222,782,752,65,41,310,230,1070,871
2599,764029,3549,2015-09-01,68,73,179,200,749,920,90,62,282,215,1689,1552
2600,44944,4914,2008-03-01,42,47,223,187,803,744,43,45,285,203,1084,879
2601,870116,5818,2008-03-01,38,41,207,175,851,785,60,65,237,235,1573,1477
2602,958205,3236,2013-03-01,46,46,197,191,842,746,65,68,296,248,1836,1604
2603,516741,1442,2008-03-01,26,27,184,169,868,789,45,53,253,238,1594,1525
2604,429114,1136,2010-03-01,28,35,168,175,791,831,53,58,238,317,1525,1897
2605,781728,1043,2016-03-01,50,31,201,185,840,862,37,46,247,254,1640,1647
2606,772181,1486,2011-03-01,6,7,95,96,499,528,18,17,101,122,615,628
2607,77433,3285,2013-03-01,46,48,188,187,839,745,62,67,290,242,1836,1593
2608,77430,3249,2008-03-01,38,40,208,175,852,789,60,65,235,236,1577,1482
2609,165760,1454,2014-09-01,28,48,176,216,754,819,43,42,236,253,1657,1591
2610,429112,2076,2008-03-01,38,42,204,182,856,783,55,61,236,238,1581,1476
2611,341686,1470,2014-09-01,29,48,176,217,754,819,43,42,236,253,1656,1591
2612,860311,4141,2008-09-01,29,22,94,107,506,521,38,25,148,97,730,551
2613,341616,1393,2008-03-01,25,26,183,169,876,788,43,52,258,240,1614,1527
2614,150807,1777,2010-03-01,44,39,159,138,762,791,42,47,126,196,689,858
2615,1352595,3127,2013-09-01,8,10,99,98,830,780,12,15,94,125,1239,1246
2616,1119415,1786,2008-09-01,51,32,167,135,772,685,52,31,166,109,780,647
2617,451964,4976,2008-09-01,13,18,71,52,481,447,27,19,120,89,821,598
2618,451966,4969,2008-09-01,12,17,71,52,480,453,28,19,120,90,823,600
2619,804972,4986,2008-09-01,11,18,67,52,477,452,29,19,119,91,817,586
2620,472722,1634,2012-09-01,21,11,95,71,511,406,17,11,89,72,584,568
2621,966539,5032,2008-09-01,44,31,124,82,524,488,59,63,195,179,968,741
2622,38617,5013,2008-03-01,38,25,64,57,454,423,37,38,87,94,539,500
2623,717391,4211,2012-09-01,35,33,172,127,715,666,72,80,252,249,1630,1561
2624,1040269,880,2016-03-01,57,47,210,182,865,894,65,55,269,237,1623,1630
2625,220985,6761,2016-03-01,17,27,102,91,644,582,18,15,73,71,579,491
2626,158671,4951,2008-09-01,48,28,117,90,632,552,23,59,93,118,625,588
2627,101033,585,2008-09-01,30,14,134,118,821,727,41,50,166,225,1477,1478
2628,1333412,2860,2016-09-01,33,27,130,126,698,732,40,45,180,187,1354,1297
2629,1069853,4203,2012-09-01,33,32,178,129,717,666,72,79,258,273,1626,1559
2630,1069869,5211,2011-03-01,17,22,145,181,761,730,50,48,228,250,1692,1481
2631,784940,4149,2007-09-01,35,19,98,93,454,403,37,28,157,118,603,553
2632,1225284,4148,2007-09-01,35,19,98,93,453,402,39,29,158,118,605,557
2633,1065740,1828,2016-03-01,54,45,140,113,747,752,46,45,150,173,1121,1015
2634,448349,4074,2008-09-01,60,47,143,134,889,733,62,65,195,170,1247,1118
2635,674879,3129,2013-03-01,55,33,145,139,832,794,59,53,235,303,1492,1580
2636,694432,2682,2011-03-01,21,51,129,164,826,869,36,44,221,161,1056,963
2637,254289,4316,2012-09-01,57,41,171,143,879,697,52,40,187,165,1076,953
2638,694431,4250,2011-03-01,20,50,129,165,825,866,36,42,219,161,1053,961
2639,537424,5217,2011-03-01,33,51,165,169,586,604,20,37,129,135,685,675
2640,803047,1670,2010-03-01,39,46,91,95,737,723,34,39,96,107,904,1092
2641,342946,3264,2008-03-01,30,45,96,114,815,850,61,57,154,126,1324,1145
2642,379190,2028,2016-03-01,26,19,135,138,1037,1003,33,14,141,141,991,863
2643,416923,5666,2011-03-01,63,70,121,174,658,674,55,44,150,145,801,713
2644,515155,5836,2007-09-01,10,10,69,61,836,724,11,13,53,65,917,935
2645,1252116,348,2016-03-01,11,15,102,95,525,472,45,46,178,187,994,892
2646,868457,6852,2014-09-01,3,6,52,54,660,708,9,9,52,64,673,663
2647,416671,6311,2016-03-01,49,55,144,187,606,709,34,54,129,159,669,723
2648,868458,6836,2016-03-01,6,1,49,42,709,526,11,3,79,56,699,647
2649,225235,81,2017-03-01,47,33,146,160,624,608,33,39,134,107,616,598
2650,933920,4548,2007-09-01,73,80,228,239,931,869,93,57,311,248,1380,1204
2651,864065,3557,2015-09-01,60,69,187,208,751,931,66,56,269,211,1643,1532
2652,326361,5936,2011-03-01,53,42,197,174,756,826,84,52,343,319,1705,1699
2653,1161198,877,2016-03-01,21,25,118,130,1011,979,21,28,132,103,984,849
2654,326356,3623,2015-09-01,34,37,151,195,717,889,45,45,245,210,1627,1513
2655,150476,6281,2016-03-01,57,40,197,187,822,847,49,58,230,245,1598,1607
2656,1119071,1392,2008-03-01,32,37,160,145,837,751,56,56,244,227,1501,1431
2657,604001,5866,2008-03-01,29,23,176,130,964,785,80,45,349,250,2051,1872
2658,1059979,1684,2014-09-01,14,25,88,106,443,452,20,36,96,112,694,686
2659,68014,529,2013-03-01,44,41,138,121,547,491,60,83,196,168,934,838
2660,1139157,1081,2012-09-01,27,20,81,61,250,250,34,34,112,106,721,774
2661,963261,5513,2011-03-01,19,32,66,75,373,406,29,26,68,71,496,567
2662,1277109,5086,2011-03-01,15,13,102,105,780,699,21,25,145,135,902,930
2663,188774,5886,2012-09-01,23,24,108,78,525,493,32,33,101,115,681,652
2664,717008,5887,2012-09-01,23,24,108,72,521,493,31,30,110,117,681,649
2665,388004,4394,2014-09-01,25,25,102,76,312,369,41,27,134,123,646,711
2666,188478,840,2013-09-01,17,19,143,118,635,631,20,35,136,152,690,762
2667,1092086,5050,2008-03-01,14,15,73,128,341,452,38,26,171,178,659,679
2668,846486,5859,2008-03-01,48,41,135,92,954,793,57,33,254,162,1958,1700
2669,1176871,5496,2012-09-01,42,41,153,125,836,763,49,27,180,137,1499,1219
2670,912990,3628,2015-09-01,31,40,136,152,753,836,37,26,163,114,1339,1113
2671,648294,2885,2011-03-01,24,49,114,170,671,848,49,38,215,164,1401,1501
2672,231294,5600,2013-09-01,57,59,163,159,869,852,69,72,407,415,1374,1423
2673,120252,2980,2011-03-01,25,49,118,172,668,852,51,38,228,165,1401,1509
2674,903077,6631,2011-03-01,32,22,169,111,1031,969,10,19,92,99,971,920
2675,854930,1801,2008-09-01,52,33,167,135,770,682,50,31,166,109,778,644
2676,521849,913,2014-03-01,22,18,107,87,407,413,24,19,111,93,759,642
2677,1055612,2184,2014-03-01,44,38,131,132,663,654,56,35,211,141,1418,1122
2678,967509,5542,2014-03-01,34,27,133,133,665,653,48,29,216,136,1285,1062
2679,168898,5186,2013-03-01,57,43,127,134,475,422,84,57,203,169,714,599
2680,624666,2430,2016-03-01,27,17,96,68,660,682,43,34,167,149,1246,1211
2681,536004,2431,2016-03-01,25,16,97,69,662,680,41,32,168,149,1247,1214
2682,1065624,2432,2016-03-01,27,17,101,71,659,678,43,34,171,158,1240,1211
2683,534071,2666,2011-03-01,26,37,95,126,540,604,35,27,113,94,654,674
2684,446277,302,2013-03-01,37,17,127,88,612,460,20,19,96,95,688,593
2685,6918,2438,2008-03-01,35,33,100,100,617,565,36,28,149,109,840,607
2686,534051,4151,2014-09-01,24,26,102,112,470,531,21,19,105,116,589,533
2687,892612,3734,2013-03-01,56,47,135,107,548,466,28,31,132,97,600,526
2688,12240,6094,2016-03-01,37,45,108,117,485,470,40,40,102,98,533,515
2689,111967,5048,2011-03-01,68,43,255,219,896,852,76,91,229,276,1136,1101
2690,1152371,5806,2015-03-01,27,31,117,147,581,656,27,26,138,131,703,693
2691,623849,5807,2015-03-01,25,29,127,155,587,662,28,28,145,137,714,695
2692,184124,5644,2007-09-01,17,23,152,171,628,697,31,27,194,178,818,753
2693,623839,3277,2010-03-01,29,33,153,200,644,686,28,29,171,153,710,874
2694,359920,3198,2015-03-01,23,31,125,153,586,661,25,26,144,140,713,693
2695,517295,5534,2014-03-01,25,42,133,150,794,770,37,35,152,150,1078,993
2696,485503,5899,2011-03-01,19,26,90,96,443,448,23,18,111,106,704,714
2697,755412,4122,2007-09-01,12,14,80,96,509,566,25,23,118,108,668,628
2698,926954,6261,2016-03-01,18,30,102,99,412,449,23,27,98,114,641,661
2699,303529,4977,2008-09-01,15,14,69,67,435,406,18,31,104,76,725,505
2700,277390,2608,2009-03-01,38,46,103,93,629,615,37,29,100,81,682,721
2701,1238277,1614,2012-09-01,39,35,164,114,661,516,28,24,153,143,753,625
2702,1139252,5334,2014-03-01,56,37,130,112,461,440,59,42,185,183,928,817
2703,1227295,5333,2014-03-01,56,40,131,108,458,441,55,40,182,184,929,817
2704,608907,4708,2007-09-01,38,40,118,121,814,741,62,64,174,242,1070,991
2705,132062,1111,2012-09-01,22,20,95,70,410,382,51,28,136,104,521,488
2706,1100871,6684,2016-09-01,39,19,125,97,471,389,31,23,109,95,464,448
2707,905046,4608,2009-03-01,71,57,231,202,1041,862,61,70,200,234,1218,1238
2708,1227384,707,2007-09-01,35,34,116,90,518,442,44,49,156,183,1051,1075
2709,756212,1467,2008-03-01,30,45,128,112,543,521,43,40,146,132,804,914
2710,403580,1397,2008-03-01,31,47,138,121,544,524,43,41,150,141,803,900
2711,833995,6499,2016-03-01,43,44,109,129,573,652,39,25,122,112,610,659
2712,1303397,4575,2013-09-01,55,47,167,156,912,812,83,52,220,225,1325,1158
2713,674349,5488,2012-09-01,29,25,122,84,546,440,30,29,164,131,704,644
2714,856219,596,2008-09-01,18,22,99,96,906,802,25,21,142,127,1283,1222
2715,604809,5815,2013-09-01,36,43,123,143,864,749,41,48,110,142,1355,1369
2716,959361,3385,2016-09-01,46,40,156,112,821,873,45,34,143,135,1374,1378
2717,1133517,1692,2014-03-01,33,36,131,154,796,839,51,48,147,162,1446,1383
2718,1136945,5535,2014-03-01,21,35,137,154,893,987,41,30,150,124,1107,1140
2719,344459,5831,2007-09-01,37,48,135,174,939,917,40,37,146,133,1074,1067
2720,960955,3408,2016-09-01,35,27,148,129,980,951,31,37,121,155,1069,1024
2721,431825,3444,2016-09-01,34,24,150,130,991,965,29,34,122,154,1094,1055
2722,168529,3801,2016-03-01,36,34,148,140,978,953,31,38,123,153,1125,1037
2723,1400435,3410,2016-09-01,34,27,149,128,988,966,29,35,122,153,1087,1048
2724,722557,15,2017-03-01,39,47,195,157,777,792,58,78,206,198,815,838
2725,899632,3177,2010-03-01,29,39,106,125,804,758,45,29,136,108,890,771
2726,94863,5020,2008-03-01,34,25,100,103,542,518,34,14,110,100,841,603
2727,1006736,4694,2008-09-01,20,19,85,64,648,581,32,26,116,94,864,855
2728,607490,4887,2015-03-01,26,25,61,83,409,399,68,43,162,104,541,456
2729,241299,4091,2010-03-01,42,29,138,121,887,890,37,77,160,298,1131,1502
2730,746103,1571,2013-09-01,30,45,120,139,764,803,43,46,150,170,879,923
2731,1362347,1572,2013-09-01,31,43,128,152,762,805,43,38,160,174,865,919
2732,600182,129,2017-03-01,23,24,85,89,557,484,16,18,86,89,768,662
2733,688836,2829,2016-09-01,31,36,114,110,596,538,17,21,86,95,711,738
2734,913970,5203,2013-09-01,25,25,125,121,691,679,40,24,159,134,860,909
2735,510983,2763,2009-03-01,32,32,147,119,767,690,36,46,171,151,912,831
2736,1206803,4738,2008-09-01,33,32,125,107,698,628,45,28,161,114,1218,956
2737,1206801,6688,2016-03-01,18,18,75,71,493,461,12,26,70,100,853,841
2738,238111,4724,2008-09-01,33,32,126,108,697,628,46,29,160,115,1217,956
2739,1329007,4693,2007-09-01,37,40,129,107,943,809,59,60,192,211,1035,985
2740,556216,1664,2014-09-01,36,37,155,184,912,980,38,33,204,199,983,1013
2741,346258,1958,2012-03-01,31,24,135,100,486,417,45,42,145,105,564,539
2742,781152,4106,2014-09-01,45,33,101,106,482,486,52,34,130,123,587,572
2743,781154,4118,2014-09-01,43,27,102,108,480,486,51,33,131,125,589,572
2744,166814,4732,2011-03-01,23,34,117,150,622,695,29,42,190,213,1003,903
2745,1335862,6150,2012-09-01,59,59,201,195,960,884,32,37,171,159,1097,907
2746,1150309,3484,2016-09-01,48,57,198,186,865,855,58,65,245,257,1284,1234
2747,501538,3248,2008-03-01,27,25,98,108,707,667,30,24,125,111,1134,895
2748,828819,1396,2008-03-01,62,30,171,126,806,698,60,30,172,109,751,614
2749,503150,4514,2008-09-01,71,66,205,165,926,821,102,91,246,242,1434,1338
2750,1309994,3556,2015-09-01,52,66,195,211,774,945,68,50,293,218,1711,1585
2751,1248195,4377,2012-09-01,48,46,150,159,839,733,52,49,234,193,1803,1637
2752,1072702,1616,2012-09-01,50,51,146,150,829,708,52,50,224,192,1765,1586
2753,984466,6716,2016-03-01,60,48,165,170,829,845,48,52,197,213,1513,1550
2754,856139,4217,2010-03-01,64,41,173,175,900,832,76,115,249,392,1205,1752
2755,34946,2553,2007-09-01,21,24,88,83,626,550,37,30,123,108,788,747
2756,91115,4385,2008-09-01,52,56,196,145,933,789,71,65,209,194,1291,1102
2757,644860,2108,2008-03-01,77,67,174,155,1061,882,44,26,149,99,989,810
2758,733018,2186,2008-03-01,75,73,169,152,1042,876,45,29,144,97,991,802
2759,1033351,4403,2008-09-01,21,15,67,63,560,519,17,15,94,71,609,561
2760,179352,4381,2008-09-01,65,61,189,146,926,785,75,68,209,190,1289,1095
2761,821039,2270,2008-03-01,71,70,187,163,1051,885,43,27,158,105,1001,815
2762,468674,484,2013-03-01,32,16,159,127,926,926,37,33,142,147,904,877
2763,1147736,4390,2008-09-01,66,62,184,145,923,784,75,63,210,187,1289,1094
2764,959585,4409,2008-09-01,28,23,151,132,888,801,48,38,203,194,1281,1187
2765,250928,852,2010-03-01,37,27,98,73,703,721,34,52,97,133,825,876
2766,377025,5481,2010-03-01,16,9,157,141,869,842,26,19,186,229,1110,1443
2767,15606,2437,2008-03-01,6,18,31,77,249,317,24,21,92,88,533,400
2768,507802,4810,2008-03-01,23,16,85,66,782,656,31,17,104,63,940,781
2769,345335,575,2008-09-01,57,43,126,161,727,816,58,55,163,241,963,926
2770,279207,1921,2011-03-01,11,21,93,106,531,540,10,25,91,130,663,679
2771,103533,2448,2008-03-01,6,17,31,77,252,318,25,21,93,87,535,404
2772,40715,1746,2011-03-01,68,86,189,217,906,1041,78,66,200,197,1056,950
2773,530330,5019,2008-03-01,43,36,115,108,578,557,35,43,132,112,831,632
2774,1087726,1325,2010-03-01,45,40,264,162,1133,935,35,42,182,165,1224,1035
2775,233007,5021,2008-03-01,14,16,66,59,498,506,16,18,79,86,585,553
2776,132113,829,2015-09-01,16,27,55,67,448,453,31,24,114,76,672,541
2777,1155552,2207,2011-03-01,48,45,124,126,538,561,31,30,130,120,642,612
2778,703466,3630,2015-09-01,14,7,43,43,518,512,13,9,64,56,682,675
2779,1143845,4324,2012-09-01,9,13,54,45,558,547,10,18,62,74,725,736
2780,2320,1650,2014-09-01,51,65,154,172,987,1145,49,40,162,216,1062,1171
2781,351310,2112,2008-03-01,12,14,52,57,678,555,22,14,91,63,829,696
2782,874998,1510,2014-09-01,49,44,185,173,784,815,35,49,222,252,916,1045
2783,346553,3369,2007-09-01,43,34,124,110,809,735,68,58,200,199,1067,1031
2784,471769,4297,2011-03-01,33,30,98,105,601,638,16,33,108,112,694,731
2785,1138997,6586,2010-03-01,38,31,141,129,797,821,60,58,195,177,1006,1025
2786,218388,6537,2016-03-01,8,7,41,43,267,264,8,5,63,50,393,382
2787,306595,3566,2015-09-01,8,4,41,43,280,289,14,9,64,54,432,354
2788,1614,6068,2016-03-01,28,35,149,147,582,612,60,28,243,172,939,788
2789,396026,1051,2016-03-01,33,41,64,88,377,431,36,40,81,116,778,766
2790,248408,1184,2007-09-01,8,3,65,63,403,339,14,15,92,95,599,690
2791,315725,1588,2010-03-01,9,15,38,63,353,363,19,23,55,62,601,572
2792,123426,1061,2014-03-01,18,39,80,104,456,477,38,24,93,97,741,771
2793,1297463,5821,2013-09-01,27,7,121,105,494,413,24,19,173,139,865,877
2794,241100,5345,2014-03-01,19,19,97,96,452,414,24,20,169,123,897,829
2795,579511,5436,2014-03-01,32,45,96,142,450,457,32,33,129,118,687,718
2796,1297472,736,2007-09-01,15,23,100,95,527,432,19,38,164,196,1075,1093
2797,769255,1104,2007-09-01,21,28,96,92,522,436,39,47,154,170,1069,1094
2798,1209681,661,2007-09-01,12,21,117,115,524,431,17,32,178,208,1084,1100
2799,1021069,5341,2014-03-01,32,43,101,147,450,460,32,32,133,122,691,713
2800,1385589,4521,2011-03-01,18,23,123,118,480,477,27,28,165,152,946,879
2801,1209683,5340,2014-03-01,20,19,105,108,452,413,26,20,176,130,897,831
2802,681356,1109,2010-03-01,18,18,103,111,433,474,39,31,172,158,1036,999
2803,857467,5353,2014-03-01,18,17,105,108,452,413,27,18,176,130,897,831
2804,681349,5265,2007-09-01,12,20,117,115,524,431,17,33,179,206,1084,1100
2805,485897,1425,2014-09-01,25,15,135,113,392,432,19,14,152,155,700,616
2806,1191089,976,2014-03-01,29,20,144,116,411,439,17,17,161,161,726,651
2807,153235,2056,2013-03-01,25,21,91,110,469,440,16,22,99,84,751,739
2808,270586,4166,2014-09-01,70,45,135,105,572,556,46,34,120,101,953,805
2809,1057048,4184,2014-09-01,7,6,64,65,463,418,46,22,178,140,825,732
2810,1286680,6332,2016-09-01,37,26,82,77,499,439,22,38,72,109,915,802
2811,1332049,3637,2015-09-01,26,47,86,110,486,530,39,31,102,95,569,567
2812,589128,311,2016-03-01,21,29,66,77,513,478,30,40,69,96,839,810
2813,340684,2583,2011-03-01,25,16,81,88,571,673,21,30,87,103,818,813
2814,1101290,1011,2016-03-01,47,37,154,131,493,415,43,37,142,121,490,453
