"","1","match_greened_date","greened_id","vacant_id"
"2246","14512","2016-09-01",2811,1232786
"2247","11216","2016-09-01",2812,334838
"2248","14531","2016-09-01",2813,176360
"2249","11415","2016-09-01",2814,422247
"2250","11453","2016-09-01",2815,1127294
"2251","14517","2016-09-01",2816,1232802
"2252","11432","2016-09-01",2817,1012417
"2253","11199","2016-09-01",2818,686955
"2254","14545","2016-09-01",2819,264434
"2255","11249","2016-09-01",2820,307551
"2256","11213","2016-09-01",2821,273278
"2257","11226","2016-09-01",2822,509936
"2258","11455","2016-09-01",2823,422116
"2259","9571","2016-09-01",2824,211946
"2260","11419","2016-09-01",2825,1100487
"2261","10624","2016-09-01",2826,43518
"2262","10739","2016-09-01",2827,1191584
"2263","11250","2016-09-01",2828,422243
"2264","11383","2016-09-01",2829,688836
"2265","11396","2016-09-01",2830,72502
"2266","11284","2016-09-01",2833,598261
"2267","13432","2016-09-01",2834,992339
"2268","13284","2016-09-01",2835,728273
"2269","11537","2016-09-01",2837,866518
"2270","11303","2016-09-01",2838,1127414
"2271","11255","2016-09-01",2839,778279
"2272","12713","2016-09-01",2841,1181172
"2273","11625","2016-09-01",2842,1218679
"2274","12564","2016-09-01",2843,1367996
"2275","12532","2016-09-01",2844,928292
"2276","12732","2016-09-01",2845,652554
"2277","18905","2016-09-01",2846,907193
"2278","5463","2016-09-01",2847,170595
"2279","11785","2016-09-01",2848,1279670
"2280","12593","2016-09-01",2849,928296
"2281","12721","2016-09-01",2850,1092610
"2282","12706","2016-09-01",2851,1268066
"2283","12767","2016-09-01",2852,124621
"2284","12898","2016-09-01",2854,993990
"2285","10738","2016-09-01",2855,1103968
"2286","10700","2016-09-01",2856,532678
"2287","11228","2016-09-01",2857,600176
"2288","11125","2016-09-01",2858,1329434
"2289","12324","2016-09-01",2859,101420
"2290","12562","2016-09-01",2860,1333412
"2291","12430","2016-09-01",2861,452154
"2292","10729","2016-09-01",2862,444974
"2293","17704","2016-09-01",2864,822861
"2294","9622","2016-09-01",2865,205003
"2295","21214","2016-09-01",2867,1235539
"2296","12609","2016-09-01",2868,388235
"2297","12576","2016-09-01",2869,1181168
"2298","6222","2016-09-01",2870,345332
"2299","17339","2016-09-01",2871,71684
"2300","6293","2016-09-01",2873,1137797
"2301","8898","2011-03-01",2885,648294
"2302","12833","2011-03-01",2886,124960
"2303","11325","2011-03-01",2909,829306
"2304","11709","2008-03-01",2913,614549
"2305","17195","2011-03-01",2914,470291
"2306","11608","2008-03-01",2934,139927
"2307","12892","2011-03-01",2935,300896
"2308","17230","2011-03-01",2936,911228
"2309","11691","2008-03-01",2947,702854
"2310","9833","2011-03-01",2948,653050
"2311","11801","2011-03-01",2949,1279671
"2312","11715","2008-03-01",2961,702856
"2313","11574","2008-03-01",2962,755955
"2314","9314","2008-03-01",2963,281051
"2315","9789","2011-03-01",2964,388688
"2316","12862","2011-03-01",2965,917644
"2317","8870","2011-03-01",2980,120252
"2318","12844","2011-03-01",2981,564473
"2319","11382","2016-09-01",2982,1042673
"2320","11830","2016-09-01",2983,928238
"2321","11567","2016-09-01",2984,574388
"2322","9950","2016-09-01",2985,1306160
"2323","11903","2016-09-01",2986,1279714
"2324","10422","2016-09-01",2987,299855
"2325","10262","2016-09-01",2988,740072
"2326","11421","2016-09-01",2989,1015975
"2327","10545","2011-03-01",2992,222865
"2328","13364","2011-03-01",3000,350346
"2329","13094","2011-03-01",3009,399639
"2330","13119","2011-03-01",3010,840383
"2331","10498","2011-03-01",3011,663143
"2332","13328","2011-03-01",3022,966868
"2333","10441","2008-09-01",3031,1092667
"2334","11529","2011-03-01",3032,778328
"2335","13205","2011-03-01",3036,525479
"2336","10413","2011-03-01",3049,1103953
"2337","13399","2011-03-01",3050,702518
"2338","11614","2011-03-01",3052,337156
"2339","13219","2011-03-01",3053,525480
"2340","11565","2011-03-01",3054,953808
"2341","9934","2008-09-01",3062,475064
"2342","12415","2011-03-01",3067,411494
"2343","11581","2011-03-01",3073,46958
"2344","13297","2011-03-01",3096,262445
"2345","8691","2011-03-01",3097,1130150
"2346","10433","2011-03-01",3098,839365
"2347","7321","2010-03-01",3104,888942
"2348","13069","2014-03-01",3107,1319127
"2349","11264","2008-09-01",3110,896580
"2350","7451","2010-03-01",3111,800731
"2351","11958","2014-03-01",3113,350644
"2352","13302","2014-03-01",3118,794117
"2353","12310","2011-03-01",3121,966858
"2354","8957","2014-03-01",3126,249626
"2355","7589","2013-09-01",3127,1352595
"2356","14360","2013-03-01",3128,253072
"2357","6765","2013-03-01",3129,674879
"2358","14343","2013-03-01",3131,957739
"2359","15145","2013-03-01",3134,1354064
"2360","14266","2013-09-01",3135,781207
"2361","16466","2013-09-01",3138,166524
"2362","14834","2013-03-01",3140,649919
"2363","15021","2013-03-01",3144,649590
"2364","7558","2013-09-01",3145,409138
"2365","14732","2013-03-01",3151,431923
"2366","17499","2010-03-01",3158,244347
"2367","16975","2010-03-01",3159,836821
"2368","17458","2010-03-01",3160,822802
"2369","13765","2015-03-01",3161,500383
"2370","13990","2015-03-01",3163,496800
"2371","13974","2015-03-01",3164,58000
"2372","14396","2008-03-01",3167,941743
"2373","14385","2010-03-01",3168,324989
"2374","17462","2010-03-01",3170,911232
"2375","17511","2008-03-01",3175,911552
"2376","18774","2010-03-01",3176,506339
"2377","7166","2010-03-01",3177,899632
"2378","17535","2008-03-01",3178,1258326
"2379","20760","2016-03-01",3180,345427
"2380","13682","2016-03-01",3181,323665
"2381","21356","2016-03-01",3182,583353
"2382","17085","2016-03-01",3183,35571
"2383","13840","2016-03-01",3184,1026252
"2384","13126","2016-03-01",3185,1102666
"2387","11202","2008-03-01",3191,347039
"2388","16268","2008-03-01",3192,76009
"2389","13379","2008-03-01",3193,280568
"2390","6946","2008-03-01",3194,1031784
"2391","11203","2012-09-01",3195,106289
"2392","19151","2012-09-01",3196,471201
"2393","6570","2012-09-01",3197,501544
"2394","13479","2015-03-01",3199,408090
"2395","13779","2015-03-01",3200,731314
"2396","9119","2015-03-01",3201,802465
"2397","11155","2015-03-01",3203,576045
"2398","21178","2008-03-01",3204,628533
"2399","11061","2008-03-01",3206,484967
"2400","6957","2008-03-01",3207,1383518
"2401","8069","2008-03-01",3209,241187
"2402","12803","2008-03-01",3210,752963
"2403","18314","2010-03-01",3211,394537
"2404","13453","2010-03-01",3212,913045
"2405","18337","2010-03-01",3213,1363105
"2406","11701","2010-03-01",3214,874667
"2408","16144","2010-03-01",3216,429750
"2409","19144","2012-09-01",3217,650985
"2410","11108","2012-09-01",3218,963526
"2411","7726","2012-09-01",3220,718674
"2412","11253","2012-09-01",3221,171103
"2414","13600","2012-09-01",3224,1313554
"2416","16263","2008-03-01",3226,515315
"2417","8543","2008-03-01",3227,169073
"2418","6594","2008-03-01",3228,1030993
"2419","13745","2008-03-01",3229,985323
"2420","12684","2008-03-01",3230,313342
"2422","13727","2010-03-01",3232,674310
"2423","17113","2010-03-01",3233,625146
"2425","12860","2012-09-01",3235,610040
"2426","12268","2013-03-01",3236,958205
"2427","12140","2008-03-01",3238,1342063
"2428","4852","2010-03-01",3239,1160996
"2429","9021","2010-03-01",3240,1035179
"2430","11716","2010-03-01",3241,1138720
"2431","4847","2010-03-01",3242,598921
"2432","11655","2010-03-01",3243,1017104
"2434","9794","2012-09-01",3245,256099
"2436","13626","2012-09-01",3247,1225731
"2437","6516","2008-03-01",3248,501538
"2438","12307","2008-03-01",3249,77430
"2439","15265","2008-03-01",3250,1245921
"2440","13051","2008-03-01",3252,962269
"2441","8910","2010-03-01",3253,66390
"2442","18123","2010-03-01",3254,1044395
"2443","18117","2010-03-01",3256,603634
"2445","18034","2010-03-01",3258,40964
"2446","11238","2012-09-01",3259,194337
"2447","13000","2010-03-01",3261,309830
"2448","15836","2008-03-01",3264,342946
"2449","14086","2008-03-01",3265,1313238
"2450","6952","2008-03-01",3266,767251
"2451","6776","2008-03-01",3267,1111388
"2452","6934","2008-03-01",3268,1295345
"2453","6816","2008-03-01",3269,502277
"2454","5184","2010-03-01",3270,437526
"2455","19271","2010-03-01",3271,17266
"2456","10119","2010-03-01",3272,1190526
"2457","20707","2010-03-01",3273,981161
"2459","11662","2010-03-01",3275,698400
"2460","12557","2010-03-01",3276,1225087
"2461","17111","2010-03-01",3278,889815
"2462","9877","2010-03-01",3279,257197
"2463","13353","2010-03-01",3280,470502
"2464","9462","2012-09-01",3282,1173565
"2465","7635","2012-09-01",3283,630240
"2466","13516","2012-09-01",3284,345222
"2467","12336","2013-03-01",3285,77433
"2468","14635","2010-03-01",3286,367360
"2470","10511","2010-03-01",3288,599370
"2471","18489","2010-03-01",3289,772168
"2472","17146","2010-03-01",3293,578999
"2473","18781","2010-03-01",3294,771285
"2476","12743","2008-03-01",3298,1369835
"2477","8043","2008-03-01",3299,1385685
"2478","9806","2010-03-01",3300,368522
"2479","12502","2010-03-01",3301,784750
"2480","9696","2010-03-01",3302,837385
"2481","9878","2012-09-01",3303,872695
"2482","8058","2014-03-01",3305,1186341
"2483","12253","2014-03-01",3307,448909
"2484","21145","2013-09-01",3309,444075
"2485","12730","2013-09-01",3310,711482
"2486","12758","2013-09-01",3311,534401
"2487","15607","2013-09-01",3312,191379
"2488","12639","2013-09-01",3313,533912
"2489","19306","2013-09-01",3315,1305568
"2490","13109","2013-09-01",3316,610552
"2491","8748","2013-09-01",3317,89536
"2492","12807","2013-09-01",3319,711485
"2493","15576","2013-09-01",3320,1335920
"2494","11777","2016-09-01",3321,342692
"2495","16711","2016-09-01",3327,748666
"2496","16679","2016-09-01",3328,571725
"2497","16695","2016-09-01",3329,1363564
"2498","7086","2016-09-01",3330,753316
"2499","16678","2016-09-01",3331,1275200
"2500","8517","2016-09-01",3333,17430
"2501","8576","2016-09-01",3334,985985
"2502","8477","2016-09-01",3335,1339560
"2503","10963","2016-09-01",3336,1045930
"2504","8946","2016-03-01",3337,1375263
"2505","7011","2016-03-01",3339,171384
"2507","18264","2014-03-01",3350,730714
"2508","18272","2014-03-01",3351,1171086
"2511","20310","2014-03-01",3363,963732
"2512","20027","2007-09-01",3369,346553
"2514","9982","2016-09-01",3373,452102
"2516","13819","2016-09-01",3375,374243
"2518","21019","2016-09-01",3377,64983
"2520","9912","2016-09-01",3379,1160015
"2521","13009","2016-09-01",3380,48921
"2522","19630","2016-09-01",3381,782509
"2523","9274","2016-09-01",3383,304819
"2524","9232","2016-09-01",3384,636431
"2525","14005","2016-09-01",3385,959361
"2526","9287","2016-09-01",3386,392471
"2527","6945","2016-09-01",3387,1226966
"2528","9300","2016-09-01",3388,128931
"2529","14910","2016-09-01",3389,638375
"2531","10364","2016-09-01",3391,1259533
"2532","17293","2016-09-01",3392,564417
"2533","15592","2016-09-01",3393,1181130
"2534","20177","2016-09-01",3394,1302807
"2537","8456","2016-09-01",3397,343869
"2538","19381","2016-09-01",3398,804042
"2539","18336","2016-09-01",3399,236642
"2540","11635","2016-09-01",3400,897925
"2541","18310","2016-09-01",3401,394536
"2542","18205","2016-09-01",3402,956579
"2543","11824","2016-09-01",3403,374392
"2544","12215","2016-09-01",3404,1355504
"2545","11406","2016-09-01",3405,256358
"2546","11364","2016-09-01",3406,608029
"2547","11802","2016-09-01",3407,461959
"2548","11252","2016-09-01",3410,1400435
"2549","11336","2016-09-01",3411,784535
"2550","18338","2016-09-01",3412,834930
"2551","4827","2016-09-01",3413,192424
"2552","4831","2016-09-01",3414,1278049
"2553","18122","2016-09-01",3415,252018
"2555","4794","2016-09-01",3417,16533
"2556","10499","2016-09-01",3418,1040369
"2557","20974","2016-09-01",3419,1315188
"2558","4777","2016-09-01",3420,1127959
"2559","20950","2016-09-01",3421,1107264
"2562","11661","2016-09-01",3425,1138578
"2563","21246","2016-09-01",3426,86264
"2564","17326","2016-09-01",3427,917642
"2565","19902","2016-09-01",3429,826672
"2566","15842","2016-09-01",3430,1160827
"2567","12316","2016-09-01",3432,163534
"2568","12704","2016-09-01",3434,874581
"2569","11651","2016-09-01",3436,1337721
"2570","12583","2016-09-01",3437,621714
"2572","13124","2016-09-01",3441,295076
"2573","11747","2016-09-01",3442,1074100
"2574","11285","2016-09-01",3444,431825
"2575","17057","2016-09-01",3445,1106370
"2576","11668","2016-09-01",3446,549979
"2581","9627","2016-09-01",3452,897581
"2582","7007","2016-09-01",3453,644458
"2583","19796","2016-09-01",3455,919359
"2584","12757","2016-09-01",3456,967091
"2585","13163","2016-09-01",3457,545650
"2586","11806","2016-09-01",3458,962475
"2587","13209","2016-09-01",3459,483812
"2588","6849","2016-09-01",3461,1383473
"2589","8256","2016-09-01",3462,273015
"2590","9267","2016-09-01",3463,800306
"2591","6616","2016-09-01",3464,1206810
"2592","11743","2016-09-01",3466,786183
"2593","16112","2016-09-01",3467,254186
"2595","8571","2016-09-01",3469,1076989
"2596","12687","2016-09-01",3470,1284503
"2597","12566","2016-09-01",3473,1196903
"2598","19216","2016-09-01",3474,822640
"2599","14174","2016-09-01",3475,406567
"2600","9342","2016-09-01",3476,1185456
"2601","14148","2016-09-01",3477,582480
"2602","14213","2016-09-01",3478,1237296
"2603","14220","2016-09-01",3479,671330
"2604","12295","2016-09-01",3480,1333870
"2605","12320","2016-09-01",3481,1135266
"2607","10156","2016-09-01",3483,1347652
"2608","12390","2016-09-01",3484,1150309
"2609","18910","2016-09-01",3485,1296228
"2610","19640","2016-09-01",3486,1048565
"2611","18906","2016-09-01",3487,768090
"2612","11728","2016-09-01",3488,1223165
"2613","5961","2016-09-01",3489,81190
"2614","12120","2016-09-01",3490,1238377
"2615","11504","2016-09-01",3491,516698
"2616","11564","2016-09-01",3492,1046079
"2618","12940","2016-09-01",3495,1277956
"2619","7038","2016-09-01",3496,607518
"2620","12434","2016-09-01",3497,572667
"2621","7052","2016-09-01",3498,1312230
"2622","13280","2016-09-01",3499,1222210
"2623","13259","2016-09-01",3500,870255
"2624","13323","2016-09-01",3502,1134231
"2625","13306","2016-09-01",3503,972281
"2626","13887","2016-09-01",3504,803028
"2627","13404","2016-09-01",3505,802921
"2628","13919","2016-09-01",3506,355981
"2629","12222","2016-03-01",3508,1063790
"2630","10616","2016-03-01",3509,1367863
"2631","12663","2016-03-01",3510,821438
"2632","5559","2016-03-01",3511,543214
"2633","5609","2016-03-01",3512,1336250
"2634","9527","2015-09-01",3519,871746
"2635","8382","2008-09-01",3523,15280
"2636","10964","2008-09-01",3525,1138671
"2637","12086","2014-03-01",3526,321622
"2638","17142","2014-03-01",3527,932882
"2640","12108","2015-09-01",3529,59839
"2641","16035","2015-09-01",3530,555222
"2642","20987","2015-09-01",3532,410437
"2643","12175","2015-09-01",3533,147903
"2644","16042","2015-09-01",3534,555223
"2645","18011","2015-09-01",3535,1220389
"2646","17046","2015-09-01",3536,511537
"2647","10503","2015-09-01",3537,574337
"2648","12643","2015-09-01",3538,316389
"2649","12601","2015-09-01",3539,5968
"2650","10178","2015-09-01",3540,1238335
"2651","11366","2015-09-01",3541,1160549
"2652","10678","2015-09-01",3542,587928
"2653","12494","2015-09-01",3543,1014273
"2654","10530","2015-09-01",3544,839618
"2655","12525","2015-09-01",3545,270055
"2656","10070","2015-09-01",3546,928634
"2657","20349","2015-09-01",3547,946053
"2658","12096","2015-09-01",3549,764029
"2659","12808","2015-09-01",3550,99145
"2660","10631","2015-09-01",3551,1191921
"2661","10192","2015-09-01",3552,1325187
